date,gender,city,category,age_rate,count,avg_age,mid_age,crude_rate
2015/3/1,不分縣市,連江縣,服務業部門售電量(度),1033014,1033014,1033014,1033014,1033014
2015/2/1,不分縣市,新北市,服務業部門售電量(度),346894569,346894569,346894569,346894569,346894569
2015/2/1,不分縣市,台北市,服務業部門售電量(度),486097637,486097637,486097637,486097637,486097637
2015/2/1,不分縣市,桃園市,服務業部門售電量(度),219832869,219832869,219832869,219832869,219832869
2015/2/1,不分縣市,台中市,服務業部門售電量(度),331552026,331552026,331552026,331552026,331552026
2015/2/1,不分縣市,台南市,服務業部門售電量(度),157353217,157353217,157353217,157353217,157353217
2015/2/1,不分縣市,高雄市,服務業部門售電量(度),259368286,259368286,259368286,259368286,259368286
2015/2/1,不分縣市,宜蘭縣,服務業部門售電量(度),33531400,33531400,33531400,33531400,33531400
2015/2/1,不分縣市,新竹縣,服務業部門售電量(度),46497014,46497014,46497014,46497014,46497014
2015/2/1,不分縣市,苗栗縣,服務業部門售電量(度),32846124,32846124,32846124,32846124,32846124
2015/2/1,不分縣市,彰化縣,服務業部門售電量(度),87362236,87362236,87362236,87362236,87362236
2015/2/1,不分縣市,南投縣,服務業部門售電量(度),34466521,34466521,34466521,34466521,34466521
2015/2/1,不分縣市,雲林縣,服務業部門售電量(度),34903492,34903492,34903492,34903492,34903492
2015/2/1,不分縣市,嘉義縣,服務業部門售電量(度),22249697,22249697,22249697,22249697,22249697
2015/2/1,不分縣市,屏東縣,服務業部門售電量(度),46685023,46685023,46685023,46685023,46685023
2015/2/1,不分縣市,台東縣,服務業部門售電量(度),15761764,15761764,15761764,15761764,15761764
2015/2/1,不分縣市,花蓮縣,服務業部門售電量(度),29628755,29628755,29628755,29628755,29628755
2015/2/1,不分縣市,基隆市,服務業部門售電量(度),25199674,25199674,25199674,25199674,25199674
2015/2/1,不分縣市,新竹市,服務業部門售電量(度),59757635,59757635,59757635,59757635,59757635
2015/2/1,不分縣市,嘉義市,服務業部門售電量(度),27240465,27240465,27240465,27240465,27240465
2015/2/1,不分縣市,澎湖縣,服務業部門售電量(度),4272693,4272693,4272693,4272693,4272693
2015/2/1,不分縣市,金門縣,服務業部門售電量(度),4543717,4543717,4543717,4543717,4543717
2015/2/1,不分縣市,連江縣,服務業部門售電量(度),1159765,1159765,1159765,1159765,1159765
2015/1/1,不分縣市,新北市,服務業部門售電量(度),425794600,425794600,425794600,425794600,425794600
2015/1/1,不分縣市,台北市,服務業部門售電量(度),584669749,584669749,584669749,584669749,584669749
2015/1/1,不分縣市,桃園市,服務業部門售電量(度),245884467,245884467,245884467,245884467,245884467
2015/1/1,不分縣市,台中市,服務業部門售電量(度),390127687,390127687,390127687,390127687,390127687
2015/1/1,不分縣市,台南市,服務業部門售電量(度),175235423,175235423,175235423,175235423,175235423
2015/1/1,不分縣市,高雄市,服務業部門售電量(度),305419891,305419891,305419891,305419891,305419891
2015/1/1,不分縣市,宜蘭縣,服務業部門售電量(度),40977636,40977636,40977636,40977636,40977636
2015/1/1,不分縣市,新竹縣,服務業部門售電量(度),47787635,47787635,47787635,47787635,47787635
2015/1/1,不分縣市,苗栗縣,服務業部門售電量(度),40340093,40340093,40340093,40340093,40340093
2015/1/1,不分縣市,彰化縣,服務業部門售電量(度),94634106,94634106,94634106,94634106,94634106
2015/1/1,不分縣市,南投縣,服務業部門售電量(度),35304530,35304530,35304530,35304530,35304530
2015/1/1,不分縣市,雲林縣,服務業部門售電量(度),43099286,43099286,43099286,43099286,43099286
2015/1/1,不分縣市,嘉義縣,服務業部門售電量(度),25998582,25998582,25998582,25998582,25998582
2015/1/1,不分縣市,屏東縣,服務業部門售電量(度),55755110,55755110,55755110,55755110,55755110
2015/1/1,不分縣市,台東縣,服務業部門售電量(度),17479959,17479959,17479959,17479959,17479959
2015/1/1,不分縣市,花蓮縣,服務業部門售電量(度),34162687,34162687,34162687,34162687,34162687
2015/1/1,不分縣市,基隆市,服務業部門售電量(度),29749728,29749728,29749728,29749728,29749728
2015/1/1,不分縣市,新竹市,服務業部門售電量(度),68603074,68603074,68603074,68603074,68603074
2015/1/1,不分縣市,嘉義市,服務業部門售電量(度),32391939,32391939,32391939,32391939,32391939
2015/1/1,不分縣市,澎湖縣,服務業部門售電量(度),7084446,7084446,7084446,7084446,7084446
2015/1/1,不分縣市,金門縣,服務業部門售電量(度),5880818,5880818,5880818,5880818,5880818
2015/1/1,不分縣市,連江縣,服務業部門售電量(度),1138204,1138204,1138204,1138204,1138204
2017/5/1,不分縣市,新北市,機關用電售電量(度),61923553,61923553,61923553,61923553,61923553
2017/5/1,不分縣市,台北市,機關用電售電量(度),135501580,135501580,135501580,135501580,135501580
2017/5/1,不分縣市,桃園市,機關用電售電量(度),52834713,52834713,52834713,52834713,52834713
2017/5/1,不分縣市,台中市,機關用電售電量(度),65892117,65892117,65892117,65892117,65892117
2017/5/1,不分縣市,台南市,機關用電售電量(度),48919189,48919189,48919189,48919189,48919189
2017/5/1,不分縣市,高雄市,機關用電售電量(度),90308600,90308600,90308600,90308600,90308600
2017/5/1,不分縣市,宜蘭縣,機關用電售電量(度),12418070,12418070,12418070,12418070,12418070
2017/5/1,不分縣市,新竹縣,機關用電售電量(度),12439958,12439958,12439958,12439958,12439958
2017/5/1,不分縣市,苗栗縣,機關用電售電量(度),12388443,12388443,12388443,12388443,12388443
2017/5/1,不分縣市,彰化縣,機關用電售電量(度),27525755,27525755,27525755,27525755,27525755
2017/5/1,不分縣市,南投縣,機關用電售電量(度),11236885,11236885,11236885,11236885,11236885
2017/5/1,不分縣市,雲林縣,機關用電售電量(度),15324913,15324913,15324913,15324913,15324913
2017/5/1,不分縣市,嘉義縣,機關用電售電量(度),15562403,15562403,15562403,15562403,15562403
2017/5/1,不分縣市,屏東縣,機關用電售電量(度),22957003,22957003,22957003,22957003,22957003
2017/5/1,不分縣市,台東縣,機關用電售電量(度),7006090,7006090,7006090,7006090,7006090
2017/5/1,不分縣市,花蓮縣,機關用電售電量(度),14059400,14059400,14059400,14059400,14059400
2017/5/1,不分縣市,基隆市,機關用電售電量(度),7523058,7523058,7523058,7523058,7523058
2017/5/1,不分縣市,新竹市,機關用電售電量(度),20816315,20816315,20816315,20816315,20816315
2017/5/1,不分縣市,嘉義市,機關用電售電量(度),7366224,7366224,7366224,7366224,7366224
2017/5/1,不分縣市,澎湖縣,機關用電售電量(度),4059608,4059608,4059608,4059608,4059608
2017/5/1,不分縣市,金門縣,機關用電售電量(度),3663319,3663319,3663319,3663319,3663319
2017/5/1,不分縣市,連江縣,機關用電售電量(度),863646,863646,863646,863646,863646
2017/4/1,不分縣市,新北市,機關用電售電量(度),53978969,53978969,53978969,53978969,53978969
2017/4/1,不分縣市,台北市,機關用電售電量(度),116779571,116779571,116779571,116779571,116779571
2017/4/1,不分縣市,桃園市,機關用電售電量(度),48097588,48097588,48097588,48097588,48097588
2017/4/1,不分縣市,台中市,機關用電售電量(度),59180737,59180737,59180737,59180737,59180737
2017/4/1,不分縣市,台南市,機關用電售電量(度),44785549,44785549,44785549,44785549,44785549
2017/4/1,不分縣市,高雄市,機關用電售電量(度),79435583,79435583,79435583,79435583,79435583
2017/4/1,不分縣市,宜蘭縣,機關用電售電量(度),11656072,11656072,11656072,11656072,11656072
2017/4/1,不分縣市,新竹縣,機關用電售電量(度),11651474,11651474,11651474,11651474,11651474
2017/4/1,不分縣市,苗栗縣,機關用電售電量(度),11943044,11943044,11943044,11943044,11943044
2017/4/1,不分縣市,彰化縣,機關用電售電量(度),26230343,26230343,26230343,26230343,26230343
2017/4/1,不分縣市,南投縣,機關用電售電量(度),11279719,11279719,11279719,11279719,11279719
2017/4/1,不分縣市,雲林縣,機關用電售電量(度),14145138,14145138,14145138,14145138,14145138
2017/4/1,不分縣市,嘉義縣,機關用電售電量(度),13847256,13847256,13847256,13847256,13847256
2017/4/1,不分縣市,屏東縣,機關用電售電量(度),20563381,20563381,20563381,20563381,20563381
2017/4/1,不分縣市,台東縣,機關用電售電量(度),6420486,6420486,6420486,6420486,6420486
2017/4/1,不分縣市,花蓮縣,機關用電售電量(度),12841355,12841355,12841355,12841355,12841355
2017/4/1,不分縣市,基隆市,機關用電售電量(度),6709510,6709510,6709510,6709510,6709510
2017/4/1,不分縣市,新竹市,機關用電售電量(度),18058285,18058285,18058285,18058285,18058285
2017/4/1,不分縣市,嘉義市,機關用電售電量(度),6538981,6538981,6538981,6538981,6538981
2017/4/1,不分縣市,澎湖縣,機關用電售電量(度),3958013,3958013,3958013,3958013,3958013
2017/4/1,不分縣市,金門縣,機關用電售電量(度),3490857,3490857,3490857,3490857,3490857
2017/4/1,不分縣市,連江縣,機關用電售電量(度),786421,786421,786421,786421,786421
2017/3/1,不分縣市,新北市,機關用電售電量(度),51720413,51720413,51720413,51720413,51720413
2017/3/1,不分縣市,台北市,機關用電售電量(度),113971405,113971405,113971405,113971405,113971405
2017/3/1,不分縣市,桃園市,機關用電售電量(度),47770761,47770761,47770761,47770761,47770761
2017/3/1,不分縣市,台中市,機關用電售電量(度),56384639,56384639,56384639,56384639,56384639
2017/3/1,不分縣市,台南市,機關用電售電量(度),43517186,43517186,43517186,43517186,43517186
2017/3/1,不分縣市,高雄市,機關用電售電量(度),77529348,77529348,77529348,77529348,77529348
2017/3/1,不分縣市,宜蘭縣,機關用電售電量(度),11815374,11815374,11815374,11815374,11815374
2017/3/1,不分縣市,新竹縣,機關用電售電量(度),12113276,12113276,12113276,12113276,12113276
2017/3/1,不分縣市,苗栗縣,機關用電售電量(度),12036979,12036979,12036979,12036979,12036979
2017/3/1,不分縣市,彰化縣,機關用電售電量(度),25722158,25722158,25722158,25722158,25722158
2017/3/1,不分縣市,南投縣,機關用電售電量(度),10538528,10538528,10538528,10538528,10538528
2017/3/1,不分縣市,雲林縣,機關用電售電量(度),14376600,14376600,14376600,14376600,14376600
2017/3/1,不分縣市,嘉義縣,機關用電售電量(度),14197094,14197094,14197094,14197094,14197094
2017/3/1,不分縣市,屏東縣,機關用電售電量(度),20853169,20853169,20853169,20853169,20853169
2017/3/1,不分縣市,台東縣,機關用電售電量(度),6294378,6294378,6294378,6294378,6294378
2017/3/1,不分縣市,花蓮縣,機關用電售電量(度),12875263,12875263,12875263,12875263,12875263
2017/3/1,不分縣市,基隆市,機關用電售電量(度),6538907,6538907,6538907,6538907,6538907
2017/3/1,不分縣市,新竹市,機關用電售電量(度),17086778,17086778,17086778,17086778,17086778
2017/3/1,不分縣市,嘉義市,機關用電售電量(度),6959227,6959227,6959227,6959227,6959227
2017/3/1,不分縣市,澎湖縣,機關用電售電量(度),3452461,3452461,3452461,3452461,3452461
2017/3/1,不分縣市,金門縣,機關用電售電量(度),3229073,3229073,3229073,3229073,3229073
2017/3/1,不分縣市,連江縣,機關用電售電量(度),856710,856710,856710,856710,856710
2017/2/1,不分縣市,新北市,機關用電售電量(度),44044968,44044968,44044968,44044968,44044968
2017/2/1,不分縣市,台北市,機關用電售電量(度),94795862,94795862,94795862,94795862,94795862
2017/2/1,不分縣市,桃園市,機關用電售電量(度),40979056,40979056,40979056,40979056,40979056
2017/2/1,不分縣市,台中市,機關用電售電量(度),48580679,48580679,48580679,48580679,48580679
2017/2/1,不分縣市,台南市,機關用電售電量(度),38034234,38034234,38034234,38034234,38034234
2017/2/1,不分縣市,高雄市,機關用電售電量(度),64415429,64415429,64415429,64415429,64415429
2017/2/1,不分縣市,宜蘭縣,機關用電售電量(度),10445860,10445860,10445860,10445860,10445860
2017/2/1,不分縣市,新竹縣,機關用電售電量(度),10831658,10831658,10831658,10831658,10831658
2017/2/1,不分縣市,苗栗縣,機關用電售電量(度),11254582,11254582,11254582,11254582,11254582
2017/2/1,不分縣市,彰化縣,機關用電售電量(度),24209767,24209767,24209767,24209767,24209767
2017/2/1,不分縣市,南投縣,機關用電售電量(度),10661192,10661192,10661192,10661192,10661192
2017/2/1,不分縣市,雲林縣,機關用電售電量(度),13028884,13028884,13028884,13028884,13028884
2017/2/1,不分縣市,嘉義縣,機關用電售電量(度),12276440,12276440,12276440,12276440,12276440
2017/2/1,不分縣市,屏東縣,機關用電售電量(度),17798380,17798380,17798380,17798380,17798380
2017/2/1,不分縣市,台東縣,機關用電售電量(度),5723568,5723568,5723568,5723568,5723568
2017/2/1,不分縣市,花蓮縣,機關用電售電量(度),11407458,11407458,11407458,11407458,11407458
2017/2/1,不分縣市,基隆市,機關用電售電量(度),5624593,5624593,5624593,5624593,5624593
2017/2/1,不分縣市,新竹市,機關用電售電量(度),13866768,13866768,13866768,13866768,13866768
2017/2/1,不分縣市,嘉義市,機關用電售電量(度),6213214,6213214,6213214,6213214,6213214
2017/2/1,不分縣市,澎湖縣,機關用電售電量(度),3438835,3438835,3438835,3438835,3438835
2017/2/1,不分縣市,金門縣,機關用電售電量(度),3104669,3104669,3104669,3104669,3104669
2017/2/1,不分縣市,連江縣,機關用電售電量(度),900346,900346,900346,900346,900346
2017/1/1,不分縣市,新北市,機關用電售電量(度),49461669,49461669,49461669,49461669,49461669
2017/1/1,不分縣市,台北市,機關用電售電量(度),108448162,108448162,108448162,108448162,108448162
2017/1/1,不分縣市,桃園市,機關用電售電量(度),46146535,46146535,46146535,46146535,46146535
2017/1/1,不分縣市,台中市,機關用電售電量(度),57762814,57762814,57762814,57762814,57762814
2017/1/1,不分縣市,台南市,機關用電售電量(度),44492138,44492138,44492138,44492138,44492138
2017/1/1,不分縣市,高雄市,機關用電售電量(度),74930289,74930289,74930289,74930289,74930289
2017/1/1,不分縣市,宜蘭縣,機關用電售電量(度),12173295,12173295,12173295,12173295,12173295
2017/1/1,不分縣市,新竹縣,機關用電售電量(度),12568604,12568604,12568604,12568604,12568604
2017/1/1,不分縣市,苗栗縣,機關用電售電量(度),13388674,13388674,13388674,13388674,13388674
2017/1/1,不分縣市,彰化縣,機關用電售電量(度),29464460,29464460,29464460,29464460,29464460
2017/1/1,不分縣市,南投縣,機關用電售電量(度),11868004,11868004,11868004,11868004,11868004
2017/1/1,不分縣市,雲林縣,機關用電售電量(度),15754552,15754552,15754552,15754552,15754552
2017/1/1,不分縣市,嘉義縣,機關用電售電量(度),15169680,15169680,15169680,15169680,15169680
2017/1/1,不分縣市,屏東縣,機關用電售電量(度),21073250,21073250,21073250,21073250,21073250
2017/1/1,不分縣市,台東縣,機關用電售電量(度),6614136,6614136,6614136,6614136,6614136
2017/1/1,不分縣市,花蓮縣,機關用電售電量(度),13254019,13254019,13254019,13254019,13254019
2017/1/1,不分縣市,基隆市,機關用電售電量(度),6500636,6500636,6500636,6500636,6500636
2017/1/1,不分縣市,新竹市,機關用電售電量(度),15749309,15749309,15749309,15749309,15749309
2017/1/1,不分縣市,嘉義市,機關用電售電量(度),6979953,6979953,6979953,6979953,6979953
2017/1/1,不分縣市,澎湖縣,機關用電售電量(度),3544173,3544173,3544173,3544173,3544173
2017/1/1,不分縣市,金門縣,機關用電售電量(度),3279391,3279391,3279391,3279391,3279391
2017/1/1,不分縣市,連江縣,機關用電售電量(度),1082266,1082266,1082266,1082266,1082266
2016/12/1,不分縣市,新北市,機關用電售電量(度),57126465,57126465,57126465,57126465,57126465
2016/12/1,不分縣市,台北市,機關用電售電量(度),121130765,121130765,121130765,121130765,121130765
2016/12/1,不分縣市,桃園市,機關用電售電量(度),52296081,52296081,52296081,52296081,52296081
2016/12/1,不分縣市,台中市,機關用電售電量(度),67280794,67280794,67280794,67280794,67280794
2016/12/1,不分縣市,台南市,機關用電售電量(度),49408836,49408836,49408836,49408836,49408836
2016/12/1,不分縣市,高雄市,機關用電售電量(度),83998662,83998662,83998662,83998662,83998662
2016/12/1,不分縣市,宜蘭縣,機關用電售電量(度),12807963,12807963,12807963,12807963,12807963
2016/12/1,不分縣市,新竹縣,機關用電售電量(度),13556222,13556222,13556222,13556222,13556222
2016/12/1,不分縣市,苗栗縣,機關用電售電量(度),14069533,14069533,14069533,14069533,14069533
2016/12/1,不分縣市,彰化縣,機關用電售電量(度),31678581,31678581,31678581,31678581,31678581
2016/12/1,不分縣市,南投縣,機關用電售電量(度),13550885,13550885,13550885,13550885,13550885
2016/12/1,不分縣市,雲林縣,機關用電售電量(度),18352086,18352086,18352086,18352086,18352086
2016/12/1,不分縣市,嘉義縣,機關用電售電量(度),15698703,15698703,15698703,15698703,15698703
2016/12/1,不分縣市,屏東縣,機關用電售電量(度),22377954,22377954,22377954,22377954,22377954
2016/12/1,不分縣市,台東縣,機關用電售電量(度),8036035,8036035,8036035,8036035,8036035
2016/12/1,不分縣市,花蓮縣,機關用電售電量(度),14165140,14165140,14165140,14165140,14165140
2016/12/1,不分縣市,基隆市,機關用電售電量(度),7161797,7161797,7161797,7161797,7161797
2016/12/1,不分縣市,新竹市,機關用電售電量(度),17828519,17828519,17828519,17828519,17828519
2016/12/1,不分縣市,嘉義市,機關用電售電量(度),7834819,7834819,7834819,7834819,7834819
2016/12/1,不分縣市,澎湖縣,機關用電售電量(度),4151289,4151289,4151289,4151289,4151289
2016/12/1,不分縣市,金門縣,機關用電售電量(度),3695398,3695398,3695398,3695398,3695398
2016/12/1,不分縣市,連江縣,機關用電售電量(度),805317,805317,805317,805317,805317
2016/11/1,不分縣市,新北市,機關用電售電量(度),59024741,59024741,59024741,59024741,59024741
2016/11/1,不分縣市,台北市,機關用電售電量(度),129079201,129079201,129079201,129079201,129079201
2016/11/1,不分縣市,桃園市,機關用電售電量(度),54008821,54008821,54008821,54008821,54008821
2016/11/1,不分縣市,台中市,機關用電售電量(度),72187091,72187091,72187091,72187091,72187091
2016/11/1,不分縣市,台南市,機關用電售電量(度),52956239,52956239,52956239,52956239,52956239
2016/11/1,不分縣市,高雄市,機關用電售電量(度),91031226,91031226,91031226,91031226,91031226
2016/11/1,不分縣市,宜蘭縣,機關用電售電量(度),13449243,13449243,13449243,13449243,13449243
2016/11/1,不分縣市,新竹縣,機關用電售電量(度),14006618,14006618,14006618,14006618,14006618
2016/11/1,不分縣市,苗栗縣,機關用電售電量(度),15224546,15224546,15224546,15224546,15224546
2016/11/1,不分縣市,彰化縣,機關用電售電量(度),33323797,33323797,33323797,33323797,33323797
2016/11/1,不分縣市,南投縣,機關用電售電量(度),13258020,13258020,13258020,13258020,13258020
2016/11/1,不分縣市,雲林縣,機關用電售電量(度),20099101,20099101,20099101,20099101,20099101
2016/11/1,不分縣市,嘉義縣,機關用電售電量(度),17778604,17778604,17778604,17778604,17778604
2016/11/1,不分縣市,屏東縣,機關用電售電量(度),24084579,24084579,24084579,24084579,24084579
2016/11/1,不分縣市,台東縣,機關用電售電量(度),8581443,8581443,8581443,8581443,8581443
2016/11/1,不分縣市,花蓮縣,機關用電售電量(度),15212050,15212050,15212050,15212050,15212050
2016/11/1,不分縣市,基隆市,機關用電售電量(度),7552203,7552203,7552203,7552203,7552203
2016/11/1,不分縣市,新竹市,機關用電售電量(度),19336050,19336050,19336050,19336050,19336050
2016/11/1,不分縣市,嘉義市,機關用電售電量(度),8218008,8218008,8218008,8218008,8218008
2016/11/1,不分縣市,澎湖縣,機關用電售電量(度),4083371,4083371,4083371,4083371,4083371
2016/11/1,不分縣市,金門縣,機關用電售電量(度),3811615,3811615,3811615,3811615,3811615
2016/11/1,不分縣市,連江縣,機關用電售電量(度),1039990,1039990,1039990,1039990,1039990
2016/10/1,不分縣市,新北市,機關用電售電量(度),66709427,66709427,66709427,66709427,66709427
2016/10/1,不分縣市,台北市,機關用電售電量(度),146778603,146778603,146778603,146778603,146778603
2016/10/1,不分縣市,桃園市,機關用電售電量(度),57564371,57564371,57564371,57564371,57564371
2016/10/1,不分縣市,台中市,機關用電售電量(度),75867167,75867167,75867167,75867167,75867167
2016/10/1,不分縣市,台南市,機關用電售電量(度),52839164,52839164,52839164,52839164,52839164
2016/10/1,不分縣市,高雄市,機關用電售電量(度),95078574,95078574,95078574,95078574,95078574
2016/10/1,不分縣市,宜蘭縣,機關用電售電量(度),13397239,13397239,13397239,13397239,13397239
2016/10/1,不分縣市,新竹縣,機關用電售電量(度),14118780,14118780,14118780,14118780,14118780
2016/10/1,不分縣市,苗栗縣,機關用電售電量(度),14861474,14861474,14861474,14861474,14861474
2016/10/1,不分縣市,彰化縣,機關用電售電量(度),32896452,32896452,32896452,32896452,32896452
2016/10/1,不分縣市,南投縣,機關用電售電量(度),14081937,14081937,14081937,14081937,14081937
2016/10/1,不分縣市,雲林縣,機關用電售電量(度),19184093,19184093,19184093,19184093,19184093
2016/10/1,不分縣市,嘉義縣,機關用電售電量(度),16857465,16857465,16857465,16857465,16857465
2016/10/1,不分縣市,屏東縣,機關用電售電量(度),23129777,23129777,23129777,23129777,23129777
2016/10/1,不分縣市,台東縣,機關用電售電量(度),8782573,8782573,8782573,8782573,8782573
2016/10/1,不分縣市,花蓮縣,機關用電售電量(度),15147426,15147426,15147426,15147426,15147426
2016/10/1,不分縣市,基隆市,機關用電售電量(度),8123606,8123606,8123606,8123606,8123606
2016/10/1,不分縣市,新竹市,機關用電售電量(度),21535869,21535869,21535869,21535869,21535869
2016/10/1,不分縣市,嘉義市,機關用電售電量(度),8825280,8825280,8825280,8825280,8825280
2016/10/1,不分縣市,澎湖縣,機關用電售電量(度),4739274,4739274,4739274,4739274,4739274
2016/10/1,不分縣市,金門縣,機關用電售電量(度),4469606,4469606,4469606,4469606,4469606
2016/10/1,不分縣市,連江縣,機關用電售電量(度),942065,942065,942065,942065,942065
2016/9/1,不分縣市,新北市,機關用電售電量(度),62905565,62905565,62905565,62905565,62905565
2016/9/1,不分縣市,台北市,機關用電售電量(度),140235047,140235047,140235047,140235047,140235047
2016/9/1,不分縣市,桃園市,機關用電售電量(度),55583566,55583566,55583566,55583566,55583566
2016/9/1,不分縣市,台中市,機關用電售電量(度),73333266,73333266,73333266,73333266,73333266
2016/9/1,不分縣市,台南市,機關用電售電量(度),50515250,50515250,50515250,50515250,50515250
2016/9/1,不分縣市,高雄市,機關用電售電量(度),87769137,87769137,87769137,87769137,87769137
2016/9/1,不分縣市,宜蘭縣,機關用電售電量(度),13529836,13529836,13529836,13529836,13529836
2016/9/1,不分縣市,新竹縣,機關用電售電量(度),13691048,13691048,13691048,13691048,13691048
2016/9/1,不分縣市,苗栗縣,機關用電售電量(度),15095342,15095342,15095342,15095342,15095342
2016/9/1,不分縣市,彰化縣,機關用電售電量(度),31555714,31555714,31555714,31555714,31555714
2016/9/1,不分縣市,南投縣,機關用電售電量(度),12731344,12731344,12731344,12731344,12731344
2016/9/1,不分縣市,雲林縣,機關用電售電量(度),19460787,19460787,19460787,19460787,19460787
2016/9/1,不分縣市,嘉義縣,機關用電售電量(度),16907846,16907846,16907846,16907846,16907846
2016/9/1,不分縣市,屏東縣,機關用電售電量(度),22170218,22170218,22170218,22170218,22170218
2016/9/1,不分縣市,台東縣,機關用電售電量(度),8843466,8843466,8843466,8843466,8843466
2016/9/1,不分縣市,花蓮縣,機關用電售電量(度),15571972,15571972,15571972,15571972,15571972
2016/9/1,不分縣市,基隆市,機關用電售電量(度),8162891,8162891,8162891,8162891,8162891
2016/9/1,不分縣市,新竹市,機關用電售電量(度),21063896,21063896,21063896,21063896,21063896
2016/9/1,不分縣市,嘉義市,機關用電售電量(度),8190986,8190986,8190986,8190986,8190986
2016/9/1,不分縣市,澎湖縣,機關用電售電量(度),4416971,4416971,4416971,4416971,4416971
2016/9/1,不分縣市,金門縣,機關用電售電量(度),4386320,4386320,4386320,4386320,4386320
2016/9/1,不分縣市,連江縣,機關用電售電量(度),1073027,1073027,1073027,1073027,1073027
2016/8/1,不分縣市,新北市,機關用電售電量(度),63190847,63190847,63190847,63190847,63190847
2016/8/1,不分縣市,台北市,機關用電售電量(度),148544947,148544947,148544947,148544947,148544947
2016/8/1,不分縣市,桃園市,機關用電售電量(度),55772133,55772133,55772133,55772133,55772133
2016/8/1,不分縣市,台中市,機關用電售電量(度),74266448,74266448,74266448,74266448,74266448
2016/8/1,不分縣市,台南市,機關用電售電量(度),47980259,47980259,47980259,47980259,47980259
2016/8/1,不分縣市,高雄市,機關用電售電量(度),85702156,85702156,85702156,85702156,85702156
2016/8/1,不分縣市,宜蘭縣,機關用電售電量(度),12987300,12987300,12987300,12987300,12987300
2016/8/1,不分縣市,新竹縣,機關用電售電量(度),13448252,13448252,13448252,13448252,13448252
2016/8/1,不分縣市,苗栗縣,機關用電售電量(度),14626454,14626454,14626454,14626454,14626454
2016/8/1,不分縣市,彰化縣,機關用電售電量(度),31646649,31646649,31646649,31646649,31646649
2016/8/1,不分縣市,南投縣,機關用電售電量(度),13854738,13854738,13854738,13854738,13854738
2016/8/1,不分縣市,雲林縣,機關用電售電量(度),18887777,18887777,18887777,18887777,18887777
2016/8/1,不分縣市,嘉義縣,機關用電售電量(度),15587356,15587356,15587356,15587356,15587356
2016/8/1,不分縣市,屏東縣,機關用電售電量(度),21777372,21777372,21777372,21777372,21777372
2016/8/1,不分縣市,台東縣,機關用電售電量(度),8704836,8704836,8704836,8704836,8704836
2016/8/1,不分縣市,花蓮縣,機關用電售電量(度),14356814,14356814,14356814,14356814,14356814
2016/8/1,不分縣市,基隆市,機關用電售電量(度),8278313,8278313,8278313,8278313,8278313
2016/8/1,不分縣市,新竹市,機關用電售電量(度),20482890,20482890,20482890,20482890,20482890
2016/8/1,不分縣市,嘉義市,機關用電售電量(度),8399851,8399851,8399851,8399851,8399851
2016/8/1,不分縣市,澎湖縣,機關用電售電量(度),4909428,4909428,4909428,4909428,4909428
2016/8/1,不分縣市,金門縣,機關用電售電量(度),4745681,4745681,4745681,4745681,4745681
2016/8/1,不分縣市,連江縣,機關用電售電量(度),976736,976736,976736,976736,976736
2016/7/1,不分縣市,新北市,機關用電售電量(度),59488544,59488544,59488544,59488544,59488544
2016/7/1,不分縣市,台北市,機關用電售電量(度),145308484,145308484,145308484,145308484,145308484
2016/7/1,不分縣市,桃園市,機關用電售電量(度),53882531,53882531,53882531,53882531,53882531
2016/7/1,不分縣市,台中市,機關用電售電量(度),72107779,72107779,72107779,72107779,72107779
2016/7/1,不分縣市,台南市,機關用電售電量(度),47031284,47031284,47031284,47031284,47031284
2016/7/1,不分縣市,高雄市,機關用電售電量(度),86417233,86417233,86417233,86417233,86417233
2016/7/1,不分縣市,宜蘭縣,機關用電售電量(度),12939049,12939049,12939049,12939049,12939049
2016/7/1,不分縣市,新竹縣,機關用電售電量(度),12817955,12817955,12817955,12817955,12817955
2016/7/1,不分縣市,苗栗縣,機關用電售電量(度),14633562,14633562,14633562,14633562,14633562
2016/7/1,不分縣市,彰化縣,機關用電售電量(度),30255523,30255523,30255523,30255523,30255523
2016/7/1,不分縣市,南投縣,機關用電售電量(度),12284999,12284999,12284999,12284999,12284999
2016/7/1,不分縣市,雲林縣,機關用電售電量(度),18902972,18902972,18902972,18902972,18902972
2016/7/1,不分縣市,嘉義縣,機關用電售電量(度),16074373,16074373,16074373,16074373,16074373
2016/7/1,不分縣市,屏東縣,機關用電售電量(度),21930453,21930453,21930453,21930453,21930453
2016/7/1,不分縣市,台東縣,機關用電售電量(度),8572590,8572590,8572590,8572590,8572590
2016/7/1,不分縣市,花蓮縣,機關用電售電量(度),14689925,14689925,14689925,14689925,14689925
2016/7/1,不分縣市,基隆市,機關用電售電量(度),8160569,8160569,8160569,8160569,8160569
2016/7/1,不分縣市,新竹市,機關用電售電量(度),21162596,21162596,21162596,21162596,21162596
2016/7/1,不分縣市,嘉義市,機關用電售電量(度),7951759,7951759,7951759,7951759,7951759
2016/7/1,不分縣市,澎湖縣,機關用電售電量(度),4371555,4371555,4371555,4371555,4371555
2016/7/1,不分縣市,金門縣,機關用電售電量(度),4443637,4443637,4443637,4443637,4443637
2016/7/1,不分縣市,連江縣,機關用電售電量(度),994331,994331,994331,994331,994331
